timestamp,open,high,low,close,volume,volume_btc
1527253200000, 12.32, 12.324, 12.213, 12.312, 30022, 24488.958744249103
1527255000000, 12.312, 12.36, 12.234, 12.296, 41552, 33885.37999482488
1527256800000, 12.296, 12.399, 12.242, 12.325, 19148, 15490.12504703276
1527258600000, 12.325, 12.38, 12.15, 12.151, 40850, 33281.413726788945
1527260400000, 12.15, 12.261, 12.017, 12.144, 91354, 75444.01834909525
1527262200000, 12.172, 12.39, 12.108, 12.315, 52052, 42539.832492899695
1527264000000, 12.29, 12.32, 12.105, 12.226, 42796, 35014.30386444176
1527265800000, 12.226, 12.275, 12.159, 12.205, 16428, 13439.635421381621
1527267600000, 12.205, 12.205, 11.974, 12.052, 64518, 53472.900995654665
1527269400000, 12.048, 12.137, 12, 12.115, 73756, 61351.001840850295
1527271200000, 12.025, 12.086, 11.974, 12.066, 20068, 16689.42741072
1527273000000, 12.105, 12.15, 12.02, 12.15, 38770, 32216.30025755095
1527274800000, 12.156, 12.157, 11.974, 12.039, 7358, 6106.300365966651
1527276600000, 12.012, 12.064, 11.84, 12.06, 142604, 119472.64800706509
1527278400000, 12.06, 12.137, 11.954, 12.108, 14902, 12348.53156401
1527280200000, 12.108, 12.146, 12.012, 12.106, 9062, 7491.615490081029
1527282000000, 12.132, 12.132, 11.985, 12.037, 2538, 2107.3818863
1527283800000, 11.988, 12.11, 11.988, 12.061, 16920, 14047.16312746982
1527285600000, 12.072, 12.11, 11.91, 11.944, 52602, 43834.1657001426
1527287400000, 11.944, 11.985, 11.739, 11.821, 26548, 22427.340179348295
1527289200000, 11.821, 11.921, 11.819, 11.903, 32310, 27248.198345833607
1527291000000, 11.926, 12.258, 11.926, 12.174, 41942, 34493.6084101751
1527292800000, 12.174, 12.205, 12.103, 12.138, 14720, 12112.828128067173
1527294600000, 12.138, 12.161, 12.018, 12.09, 27862, 23048.590608995884
1527296400000, 12.09, 12.15, 12.033, 12.15, 13050, 10801.389984151632
1527298200000, 12.15, 12.182, 12.103, 12.15, 4286, 3524.57864456876
1527300000000, 12.15, 12.15, 11.97, 12.071, 127880, 105952.72779688536
1527301800000, 12.05, 12.071, 11.912, 12.025, 29266, 24382.561840014114
1527303600000, 12.025, 12.101, 11.98, 11.98, 7376, 6112.90582217729
1527305400000, 11.99, 12.121, 11.985, 12.115, 18674, 15511.23526843019
1527307200000, 12.115, 12.115, 11.9, 11.987, 51440, 42900.6286752903
1527309000000, 11.969, 12.028, 11.88, 11.954, 35364, 29597.00819737683
1527310800000, 11.943, 11.992, 11.884, 11.97, 11652, 9760.775338274352
1527312600000, 11.97, 12.113, 11.95, 12.066, 15272, 12726.075947970829
1527314400000, 12.119, 12.12, 12.031, 12.031, 8630, 7135.457643028558
1527316200000, 12.033, 12.089, 11.978, 12.028, 49292, 40963.49968374861
1527318000000, 12.04, 12.731, 12.04, 12.596, 125564, 101459.44923413932
1527319800000, 12.623, 12.879, 12.592, 12.592, 133802, 105199.15783708343
1527321600000, 12.63, 12.755, 12.584, 12.743, 104786, 82665.53880252317
1527323400000, 12.73, 12.755, 12.613, 12.681, 84770, 66882.93775215176
1527325200000, 12.66, 12.698, 12.614, 12.669, 115742, 91383.88204595562
1527327000000, 12.669, 12.795, 12.643, 12.699, 108460, 85379.4134091574
1527328800000, 12.67, 12.7, 12.487, 12.583, 55810, 44206.80695074017
1527330600000, 12.583, 12.633, 12.501, 12.527, 90186, 71809.66543041692
1527332400000, 12.57, 12.635, 12.55, 12.551, 48308, 38365.305808226476
1527334200000, 12.62, 12.685, 12.504, 12.54, 65938, 52493.6862515079
1527336000000, 12.57, 12.57, 12.4, 12.444, 61028, 48819.90002941499
1527337800000, 12.444, 12.517, 12.291, 12.42, 86484, 69706.62503609459
1527339600000, 12.44, 12.497, 12.37, 12.491, 44292, 35587.75257118382
1527341400000, 12.465, 12.655, 12.465, 12.56, 63578, 50620.58078154754
1527343200000, 12.57, 12.632, 12.492, 12.584, 78066, 62324.46927192707
1527345000000, 12.57, 12.584, 12.493, 12.575, 25870, 20629.928012522894
1527346800000, 12.56, 12.876, 12.56, 12.7, 73296, 57651.15886884648
1527348600000, 12.7, 12.751, 12.62, 12.71, 32934, 25952.200378894748
1527350400000, 12.71, 12.761, 12.575, 12.66, 111790, 88558.24497995687
1527352200000, 12.66, 12.66, 12.525, 12.573, 33160, 26335.377521827857
1527354000000, 12.591, 12.669, 12.585, 12.628, 50904, 40276.832225003986
1527355800000, 12.605, 12.69, 12.595, 12.689, 40668, 32114.542733045244
1527357600000, 12.689, 12.746, 12.655, 12.746, 60646, 47763.12514326738
1527359400000, 12.703, 12.746, 12.628, 12.698, 43964, 34697.0615836044
1527361200000, 12.696, 12.748, 12.642, 12.657, 25758, 20274.831532794193
1527363000000, 12.642, 12.7, 12.628, 12.666, 52252, 41277.872359808185
1527364800000, 12.666, 12.682, 12.609, 12.63, 19430, 15370.509864125353
1527366600000, 12.629, 12.67, 12.601, 12.635, 15222, 12061.688415993947
1527368400000, 12.63, 12.859, 12.619, 12.641, 51086, 40188.92482844016
1527370200000, 12.641, 12.693, 12.453, 12.525, 49478, 39286.1707132628
1527372000000, 12.534, 12.543, 12.417, 12.51, 77754, 62360.14551971454
1527373800000, 12.51, 12.545, 12.162, 12.297, 171230, 138196.7709200149
1527375600000, 12.279, 12.425, 12.221, 12.399, 118026, 95762.61856928359
1527377400000, 12.4, 12.427, 12.26, 12.292, 164846, 134082.42722142508
1527379200000, 12.292, 12.293, 12.01, 12.102, 157502, 129190.02549722363
1527381000000, 12.156, 12.205, 12.111, 12.155, 118344, 97316.20872156476
1527382800000, 12.155, 12.249, 12.132, 12.213, 49910, 40919.418901870085
1527384600000, 12.18, 12.22, 12.121, 12.179, 48130, 39557.531026081684
1527386400000, 12.179, 12.282, 12.17, 12.248, 48360, 39521.807515194734
1527388200000, 12.229, 12.249, 12.178, 12.24, 43540, 35651.7414937767
1527390000000, 12.22, 12.24, 12.127, 12.13, 59350, 48747.57200399611
1527391800000, 12.139, 12.24, 12.127, 12.22, 36154, 29683.614068504143
1527393600000, 12.22, 12.24, 12.14, 12.226, 50786, 41687.83403095
1527395400000, 12.2, 12.2, 12.133, 12.19, 23198, 19064.086587984282
1527397200000, 12.17, 12.225, 12.053, 12.113, 74388, 61259.102757722874
1527399000000, 12.113, 12.169, 12.057, 12.15, 45734, 37727.92046072379
1527400800000, 12.14, 12.2, 12.082, 12.18, 29904, 24617.44306052972
1527402600000, 12.18, 12.19, 12.136, 12.18, 26878, 22092.03675657365
1527404400000, 12.18, 12.18, 12.12, 12.15, 30364, 24987.355027844347
1527406200000, 12.15, 12.629, 12.14, 12.42, 239386, 192186.54021983364
1527408000000, 12.389, 12.465, 12.291, 12.32, 60430, 48733.814997952104
1527409800000, 12.32, 12.345, 12.222, 12.318, 43484, 35352.38599908565
1527411600000, 12.318, 12.45, 12.3, 12.39, 45122, 36463.353007541824
1527413400000, 12.37, 12.439, 12.315, 12.4, 66548, 53685.72871718498
1527415200000, 12.4, 12.52, 12.382, 12.384, 65270, 52437.565291466635
1527417000000, 12.384, 12.493, 12.384, 12.41, 40010, 32191.60943328834
1527418800000, 12.41, 12.504, 12.38, 12.504, 26326, 21162.551318123253
1527420600000, 12.44, 12.511, 12.417, 12.494, 39252, 31507.45923125893
1527422400000, 12.46, 12.494, 12.406, 12.411, 29248, 23522.100811404696
1527424200000, 12.406, 12.424, 12.332, 12.4, 34118, 27559.006276405835
1527426000000, 12.4, 12.409, 12.18, 12.334, 57722, 46919.321979051536
1527427800000, 12.334, 12.352, 12.28, 12.295, 49848, 40543.57688241633
1527429600000, 12.295, 12.383, 12.229, 12.324, 48268, 39272.12333089829
1527431400000, 12.324, 12.479, 12.324, 12.398, 49450, 39880.34548609595
1527433200000, 12.368, 12.438, 12.342, 12.41, 33516, 27029.288870426073
1527435000000, 12.41, 12.474, 12.402, 12.44, 45562, 36646.71204081117
1527436800000, 12.419, 12.529, 12.381, 12.428, 49326, 39640.26438266448
1527438600000, 12.428, 12.464, 12.405, 12.43, 23412, 18816.774427821234
1527440400000, 12.424, 12.43, 12.341, 12.39, 93388, 75344.48117620224
1527442200000, 12.39, 12.5, 12.39, 12.42, 90548, 72659.94059403133
1527444000000, 12.44, 12.518, 12.271, 12.284, 130372, 105428.77481237202
1527445800000, 12.311, 12.35, 12.25, 12.284, 44130, 35877.91466522751
1527447600000, 12.314, 12.347, 12.268, 12.291, 40642, 33007.435119704256
1527449400000, 12.284, 12.345, 12.276, 12.3, 26032, 21161.389656261083
1527451200000, 12.3, 12.404, 12.29, 12.38, 28482, 23078.57586983079
1527453000000, 12.38, 12.43, 12.32, 12.32, 30032, 24286.32205943816
1527454800000, 12.32, 12.4, 12.32, 12.38, 25772, 20841.268978719483
1527456600000, 12.377, 12.518, 12.363, 12.48, 90216, 72479.82744520354
1527458400000, 12.48, 12.578, 12.42, 12.42, 60720, 48627.98450235519
1527460200000, 12.42, 12.52, 12.42, 12.446, 69442, 55625.55581214479
1527462000000, 12.48, 12.522, 12.391, 12.391, 111794, 89753.86352701829
1527463800000, 12.4, 12.564, 12.4, 12.498, 70390, 56552.39735703122
1527465600000, 12.498, 12.51, 12.43, 12.51, 113542, 91150.85675308848
1527467400000, 12.501, 12.765, 12.469, 12.614, 92510, 73719.6478882158
1527469200000, 12.586, 12.655, 12.539, 12.616, 57028, 45269.24460402526
1527471000000, 12.616, 12.85, 12.616, 12.803, 59684, 46906.552434260775
1527472800000, 12.78, 12.803, 12.684, 12.723, 66852, 52502.55936123299
1527474600000, 12.722, 12.858, 12.722, 12.811, 49602, 38783.92034743095
1527476400000, 12.811, 12.906, 12.727, 12.819, 72046, 56146.96321815419
1527478200000, 12.81, 12.999, 12.749, 12.82, 72622, 56596.272761314525
1527480000000, 12.869, 12.869, 12.68, 12.695, 82386, 64606.345362275846
1527481800000, 12.696, 12.72, 12.4, 12.451, 154772, 123643.41406468651
1527483600000, 12.453, 12.595, 12.38, 12.38, 123822, 99106.5127848783
1527485400000, 12.38, 12.408, 11.55, 11.75, 640860, 538591.4490032478
1527487200000, 11.78, 11.926, 11.676, 11.898, 403140, 340333.1275716655
1527489000000, 11.91, 12.035, 11.826, 12.003, 152740, 128131.57530034347
1527490800000, 11.992, 12.035, 11.961, 11.981, 141004, 117589.1968660276
1527492600000, 11.998, 12.03, 11.861, 11.95, 118958, 99763.68615821254
1527494400000, 11.95, 12.003, 11.887, 11.974, 62214, 52027.38947616047
1527496200000, 11.974, 11.974, 11.782, 11.901, 132792, 111746.6088824723
1527498000000, 11.914, 11.988, 11.893, 11.929, 60214, 50476.97416031917
1527499800000, 11.929, 11.97, 11.863, 11.863, 41042, 34470.740509653384
1527501600000, 11.863, 11.989, 11.863, 11.929, 50638, 42388.482116185536
1527503400000, 11.929, 11.971, 11.9, 11.946, 49118, 41131.99585407228
1527505200000, 11.946, 11.949, 11.868, 11.928, 47810, 40119.788272496655
1527507000000, 11.905, 11.928, 11.789, 11.88, 39188, 32982.6461379689
1527508800000, 11.867, 12.192, 11.59, 12.08, 314772, 264349.5525897683
1527510600000, 12.061, 12.403, 12.011, 12.289, 208298, 170615.60635818436
1527512400000, 12.283, 12.342, 12.206, 12.247, 58290, 47567.36545413034
1527514200000, 12.24, 12.32, 12.155, 12.28, 47636, 38925.85525080909
1527516000000, 12.28, 12.326, 12.209, 12.3, 46832, 38170.05363764208
1527517800000, 12.29, 12.31, 12.115, 12.14, 75036, 61344.59933664385
1527519600000, 12.141, 12.231, 12.141, 12.205, 69110, 56713.20816015655
1527521400000, 12.205, 12.214, 12.025, 12.062, 89542, 73986.11639354067
1527523200000, 12.036, 12.182, 12, 12.13, 53588, 44272.434789427636
1527525000000, 12.139, 12.139, 12.034, 12.07, 49088, 40604.94174182443
1527526800000, 12.07, 12.155, 11.988, 12.103, 36024, 29853.84454493138
1527528600000, 12.11, 12.15, 12.09, 12.15, 42114, 34788.20779336873
1527530400000, 12.15, 12.15, 12.062, 12.12, 37782, 31161.919488306008
1527532200000, 12.12, 12.142, 12.046, 12.1, 42456, 35064.623726338425
1527534000000, 12.048, 12.15, 12.048, 12.11, 43338, 35789.69956225
1527535800000, 12.11, 12.239, 12.11, 12.156, 55534, 45636.792467966276
1527537600000, 12.156, 12.222, 12.14, 12.168, 45044, 36966.32904329425
1527539400000, 12.168, 12.187, 12.072, 12.13, 36928, 30388.356230373047
1527541200000, 12.13, 12.13, 11.9, 11.969, 79704, 66463.64395252251
1527543000000, 11.967, 12.002, 11.852, 11.852, 49084, 41077.01039137501
1527544800000, 11.852, 11.87, 11.257, 11.303, 445478, 387732.414202995
1527546600000, 11.305, 11.736, 11.303, 11.736, 185694, 161757.64499960165
1527548400000, 11.696, 11.72, 11.558, 11.569, 97960, 84167.5713503016
1527550200000, 11.558, 11.616, 11.528, 11.556, 85108, 73539.83961551297
1527552000000, 11.559, 11.713, 11.559, 11.634, 127152, 109158.50174326442
1527553800000, 11.634, 11.7, 11.608, 11.66, 58300, 50042.74630836553
1527555600000, 11.651, 11.69, 11.49, 11.562, 81028, 69983.6033888101
1527557400000, 11.544, 11.691, 11.4, 11.662, 122514, 106067.75300533291
1527559200000, 11.65, 11.662, 11.521, 11.584, 80342, 69313.03436403153
1527561000000, 11.584, 11.67, 11.517, 11.662, 53564, 46394.894080942606
1527562800000, 11.662, 11.681, 11.535, 11.586, 97028, 83607.55264045976
1527564600000, 11.586, 11.665, 11.586, 11.607, 111896, 96110.27514315196
1527566400000, 11.606, 11.67, 11.6, 11.66, 39712, 34108.46986907031
1527568200000, 11.66, 11.662, 11.539, 11.559, 63072, 54382.93550054089
1527570000000, 11.59, 11.59, 10.833, 10.91, 706414, 634300.3727738446
1527571800000, 10.891, 10.994, 10.681, 10.88, 402354, 370501.7959538617
1527573600000, 10.896, 10.984, 10.728, 10.798, 145868, 134074.29921034837
1527575400000, 10.828, 10.923, 10.761, 10.854, 118886, 109570.66128386179
1527577200000, 10.854, 11.302, 10.827, 11.141, 215554, 194612.32215021463
1527579000000, 11.127, 11.163, 11.034, 11.144, 122242, 109947.79120517356
1527580800000, 11.121, 11.297, 11.066, 11.12, 208844, 186993.8521964352
1527582600000, 11.122, 11.24, 11.12, 11.162, 84940, 75928.38118223021
1527584400000, 11.162, 11.168, 10.925, 11.02, 133566, 120740.89051481937
1527586200000, 11.019, 11.166, 10.968, 11.121, 85460, 77228.28647710933
1527588000000, 11.114, 11.239, 11.026, 11.174, 112810, 101314.18891359579
1527589800000, 11.14, 11.404, 11.098, 11.36, 147848, 131475.74199046622
1527591600000, 11.37, 11.833, 11.37, 11.757, 318354, 274197.8806644343
1527593400000, 11.757, 12.067, 11.71, 11.81, 407310, 342899.2605543728
1527595200000, 11.81, 11.914, 11.71, 11.76, 169898, 143834.34790944026
1527597000000, 11.76, 11.81, 11.726, 11.77, 93074, 79112.63331928333
1527598800000, 11.767, 12.04, 11.759, 11.951, 92504, 77924.23925532485
1527600600000, 11.974, 11.974, 11.801, 11.85, 110892, 93465.55516636187
1527602400000, 11.872, 11.948, 11.713, 11.795, 96234, 81528.61550503092
1527604200000, 11.795, 11.85, 11.743, 11.828, 75676, 64129.60245285465
1527606000000, 11.779, 11.828, 11.709, 11.739, 99408, 84439.08093628315
1527607800000, 11.739, 11.844, 11.705, 11.818, 76526, 64906.21935540722
1527609600000, 11.818, 11.962, 11.757, 11.82, 130404, 109904.79564406474
1527611400000, 11.82, 11.911, 11.788, 11.876, 59200, 49935.15118655285
1527613200000, 11.876, 11.882, 11.801, 11.82, 63676, 53721.25925862221
1527615000000, 11.895, 12.2, 11.852, 12.126, 169120, 140693.67958848935
1527616800000, 12.125, 12.464, 12.076, 12.305, 169276, 138023.74007627938
1527618600000, 12.289, 12.398, 12.168, 12.181, 112738, 91763.20141128992
1527620400000, 12.181, 12.262, 12.094, 12.18, 140282, 114976.96968206423
1527622200000, 12.18, 12.248, 12.11, 12.149, 111520, 91592.5492900902
1527624000000, 12.149, 12.331, 12.125, 12.276, 92856, 75826.11289561793
1527625800000, 12.276, 12.347, 12.065, 12.156, 151528, 124428.72263191387
1527627600000, 12.2, 12.23, 12.12, 12.12, 72354, 59479.32050593925
1527629400000, 12.13, 12.214, 12.12, 12.173, 53260, 43753.9120210377
1527631200000, 12.217, 12.252, 12.04, 12.1, 295850, 243835.9809866088
1527633000000, 12.124, 12.124, 11.91, 11.963, 114888, 95815.32407798397
1527634800000, 11.964, 12.15, 11.962, 12.103, 69536, 57638.540453427086
1527636600000, 12.103, 12.139, 12.018, 12.131, 87602, 72458.37876264812
1527638400000, 12.124, 12.131, 12.004, 12.1, 65274, 54046.15920679678
1527640200000, 12.1, 12.267, 12.081, 12.17, 147064, 120780.34794991188
1527642000000, 12.17, 12.57, 12.17, 12.417, 333428, 268760.01346266444
1527643800000, 12.417, 12.55, 12.312, 12.369, 116700, 93928.09063473163
1527645600000, 12.35, 12.419, 12.288, 12.379, 96108, 77810.49852290865
1527647400000, 12.379, 12.4, 12.26, 12.295, 38836, 31479.763319201393
1527649200000, 12.296, 12.3, 12.15, 12.244, 161090, 131949.22214608325
1527651000000, 12.17, 12.258, 12.15, 12.248, 87578, 71854.64392368599
1527652800000, 12.248, 12.331, 12.182, 12.221, 85502, 69797.00173517838
1527654600000, 12.24, 12.362, 12.176, 12.283, 87638, 71427.90613519655
1527656400000, 12.283, 12.357, 12.258, 12.258, 60356, 49060.67487542601
1527658200000, 12.264, 12.3, 12.25, 12.26, 61968, 50473.82762439066
1527660000000, 12.276, 12.52, 12.26, 12.35, 89152, 71831.06527403223
1527661800000, 12.35, 12.353, 12.018, 12.132, 161528, 133090.02558808247
1527663600000, 12.122, 12.21, 12.119, 12.155, 75944, 62439.478871299325
1527665400000, 12.155, 12.27, 12.136, 12.214, 56840, 46688.22997703855
1527667200000, 12.214, 12.22, 12.113, 12.121, 62392, 51300.21584711697
1527669000000, 12.112, 12.218, 12.058, 12.175, 86356, 71165.80362270414
1527670800000, 12.175, 12.299, 12.132, 12.23, 83956, 68845.22479543311
1527672600000, 12.24, 12.343, 12.204, 12.287, 91506, 74524.6418679008
1527674400000, 12.287, 12.383, 12.203, 12.365, 72576, 59032.822403600985
1527676200000, 12.371, 12.4, 12.275, 12.322, 79856, 64679.10840268472
1527678000000, 12.322, 12.421, 12.282, 12.38, 93900, 75935.73779246566
1527679800000, 12.388, 12.388, 12.239, 12.31, 108504, 88059.67961314246
1527681600000, 12.286, 12.355, 12.182, 12.291, 85378, 69605.90569444491
1527683400000, 12.291, 12.369, 12.255, 12.27, 62476, 50753.93378985517
1527685200000, 12.266, 12.307, 12.123, 12.152, 83612, 68377.61868518348
1527687000000, 12.168, 12.259, 12.135, 12.204, 81336, 66663.48636379126
1527688800000, 12.195, 12.23, 12.135, 12.23, 79956, 65579.91933530392
1527690600000, 12.221, 12.23, 11.797, 11.913, 216124, 180373.9238439098
1527692400000, 11.927, 11.952, 11.768, 11.945, 197452, 166517.34409168866
1527694200000, 11.937, 12.001, 11.864, 11.888, 227616, 190741.12158703944
1527696000000, 11.876, 11.916, 11.82, 11.825, 222002, 187075.27875254062
1527697800000, 11.827, 11.862, 11.72, 11.857, 360550, 305694.24042746105
1527699600000, 11.856, 11.968, 11.826, 11.918, 116646, 98145.77580833218
1527701400000, 11.918, 11.946, 11.858, 11.88, 69908, 58719.397198714316
1527703200000, 11.851, 11.909, 11.812, 11.812, 46844, 39500.00023297496
1527705000000, 11.842, 11.871, 11.8, 11.819, 44808, 37878.7484307893
1527706800000, 11.83, 11.86, 11.819, 11.841, 62938, 53175.72988500778
1527708600000, 11.822, 11.847, 11.79, 11.84, 65196, 55166.83627256286
1527710400000, 11.84, 11.91, 11.82, 11.863, 64458, 54300.218162289355
1527712200000, 11.863, 11.908, 11.836, 11.864, 58252, 49057.31109866877
1527714000000, 11.84, 11.864, 11.802, 11.82, 66056, 55836.04120101893
1527715800000, 11.82, 11.86, 11.816, 11.84, 35280, 29800.81305341612
1527717600000, 11.825, 11.848, 11.79, 11.834, 59554, 50404.92844078575
1527719400000, 11.803, 11.834, 11.765, 11.78, 84290, 71439.9816409204
1527721200000, 11.8, 11.963, 11.762, 11.944, 114778, 97014.49976118204
1527723000000, 11.944, 12.026, 11.894, 11.927, 91064, 76127.20228592974
1527724800000, 11.95, 12.172, 11.875, 12.108, 208158, 173082.98894791416
1527726600000, 12.12, 12.292, 12.043, 12.247, 134130, 110301.17175724207
1527728400000, 12.247, 12.248, 12.124, 12.161, 99018, 81282.18490992246
1527730200000, 12.159, 12.175, 12.042, 12.087, 90262, 74461.62208455727
1527732000000, 12.077, 12.145, 12.07, 12.135, 285306, 235868.07639708515
1527733800000, 12.122, 12.167, 12.081, 12.13, 81414, 67229.41191460445
1527735600000, 12.144, 12.21, 12.119, 12.185, 69462, 57047.58526179756
1527737400000, 12.205, 12.229, 12.122, 12.16, 71002, 58311.08264260514
1527739200000, 12.16, 12.215, 12.114, 12.215, 71702, 59016.93924357499
1527741000000, 12.214, 12.34, 12.149, 12.26, 153792, 125550.02679837466
1527742800000, 12.265, 12.307, 12.219, 12.3, 111576, 90962.35738876506
1527744600000, 12.3, 12.327, 12.184, 12.251, 119058, 97261.58979521637
1527746400000, 12.261, 12.39, 12.232, 12.358, 155482, 126539.1462892294
1527748200000, 12.351, 12.372, 12.251, 12.251, 89724, 72912.45702302747
1527750000000, 12.26, 12.299, 12.23, 12.27, 108872, 88808.58511804757
1527751800000, 12.276, 12.335, 12.267, 12.273, 180390, 146686.29037363667
1527753600000, 12.294, 12.305, 12.154, 12.187, 130920, 107078.38612318179
1527755400000, 12.197, 12.267, 12.17, 12.239, 109280, 89414.36971155659
1527757200000, 12.251, 12.271, 12.196, 12.25, 73020, 59725.35038170545
1527759000000, 12.251, 12.306, 12.203, 12.229, 108268, 88390.28134619664
1527760800000, 12.241, 12.258, 12.207, 12.22, 89220, 72946.71692366393
1527762600000, 12.22, 12.242, 12.136, 12.215, 96138, 78750.54183144592
1527764400000, 12.234, 12.307, 12.219, 12.275, 143384, 116740.66069203668
1527766200000, 12.275, 12.281, 12.24, 12.246, 40966, 33414.7825384775
1527768000000, 12.24, 12.28, 12.239, 12.261, 135984, 110819.82637172757
1527769800000, 12.271, 12.275, 12.226, 12.233, 71456, 58280.61621850323
1527771600000, 12.234, 12.247, 12.127, 12.21, 149326, 122363.13685598713
1527773400000, 12.218, 12.248, 12.192, 12.218, 77260, 63219.38133798746
1527775200000, 12.227, 12.236, 12.178, 12.228, 106716, 87424.30397030262
1527777000000, 12.228, 12.279, 12.186, 12.265, 64142, 52407.34849703353
1527778800000, 12.279, 12.28, 12.181, 12.209, 229110, 186784.20154968335
1527780600000, 12.204, 12.238, 12.2, 12.225, 47666, 39006.09337105207
1527782400000, 12.22, 12.222, 12.135, 12.167, 110058, 90389.54689206801
1527784200000, 12.171, 12.288, 12.159, 12.159, 231884, 189671.70346388407
1527786000000, 12.252, 12.373, 12.219, 12.373, 173262, 141284.9429509616
1527787800000, 12.375, 12.68, 12.324, 12.585, 525466, 419376.42779236723
1527789600000, 12.59, 12.671, 12.473, 12.498, 150832, 120136.93734601537
1527791400000, 12.5, 12.559, 12.492, 12.539, 67278, 53682.9645680081
1527793200000, 12.534, 12.54, 12.419, 12.446, 80976, 64898.37102304382
1527795000000, 12.442, 12.457, 12.386, 12.387, 98850, 79508.8113056911
1527796800000, 12.396, 12.462, 12.36, 12.444, 122852, 98929.8178454594
1527798600000, 12.442, 12.444, 12.36, 12.403, 84078, 67818.0832869213
1527800400000, 12.397, 12.486, 12.385, 12.473, 81904, 65821.64125663598
1527802200000, 12.478, 12.48, 12.426, 12.449, 64990, 52185.548092298974
1527804000000, 12.454, 12.456, 12.236, 12.313, 202202, 163940.11541588488
1527805800000, 12.305, 12.313, 12.137, 12.216, 192668, 157799.13105742802
1527807600000, 12.219, 12.332, 12.202, 12.215, 100788, 82279.35246936996
1527809400000, 12.215, 12.25, 12.202, 12.237, 241272, 197484.1659585372
1527811200000, 12.24, 12.316, 12.223, 12.254, 102214, 83410.58503153455
1527813000000, 12.254, 12.276, 12.203, 12.231, 62820, 51281.234894778005
1527814800000, 12.229, 12.26, 12.182, 12.243, 187964, 153896.77330200945
1527816600000, 12.243, 12.243, 12.15, 12.15, 183160, 150010.77269898067
1527818400000, 12.16, 12.242, 12.148, 12.218, 127306, 104371.53462801382
1527820200000, 12.224, 12.236, 12.18, 12.229, 77930, 63793.77092909228
1527822000000, 12.224, 12.26, 12.175, 12.26, 127770, 104617.01804698577
1527823800000, 12.257, 12.274, 12.153, 12.16, 292032, 239126.52698084086
1527825600000, 12.16, 12.182, 11.947, 12.115, 550920, 455962.85841943015
1527827400000, 12.109, 12.13, 12.008, 12.083, 159926, 132526.05450330742
1527829200000, 12.077, 12.094, 12.036, 12.064, 118722, 98371.78313360589
1527831000000, 12.055, 12.093, 11.962, 12.08, 247406, 205507.47146298457
1527832800000, 12.079, 12.247, 12.032, 12.185, 316724, 260845.05001681636
1527834600000, 12.191, 12.24, 12.15, 12.23, 256556, 210235.7512569834
1527836400000, 12.23, 12.381, 12.23, 12.296, 937082, 760689.4920198371
1527838200000, 12.296, 12.315, 12.27, 12.292, 414786, 337417.0609776197
1527840000000, 12.292, 12.292, 12.212, 12.27, 581036, 474462.5802457657
1527841800000, 12.265, 12.315, 12.23, 12.307, 917478, 747277.9914847858
1527843600000, 12.309, 12.315, 12.192, 12.224, 995092, 812102.2590183684
1527845400000, 12.226, 12.249, 12.179, 12.193, 854980, 700435.2828132723
1527847200000, 12.193, 12.238, 12.174, 12.201, 1114650, 913896.5838189777
1527849000000, 12.201, 12.246, 12.172, 12.227, 543550, 445032.0416058535
1527850800000, 12.227, 12.243, 12.221, 12.229, 285434, 233310.5991283688
1527852600000, 12.233, 12.236, 11.99, 11.993, 2158134, 1785696.1622051008
1527854400000, 11.993, 12.12, 11.99, 12.054, 1189962, 988460.9131088158
1527856200000, 12.056, 12.098, 12.046, 12.079, 509148, 421717.94427533797
1527858000000, 12.079, 12.143, 12.06, 12.112, 598556, 494122.8080257848
1527859800000, 12.111, 12.162, 12.1, 12.1, 475024, 391850.0332514838
1527861600000, 12.107, 12.155, 12.1, 12.119, 368342, 304044.74114293314
1527863400000, 12.118, 12.154, 12.083, 12.103, 491112, 405386.5830673166
1527865200000, 12.102, 12.145, 12.07, 12.14, 671310, 554431.781789616
1527867000000, 12.14, 12.199, 12.093, 12.196, 1109804, 913967.4631787469
1527868800000, 12.197, 12.266, 12.155, 12.205, 2317330, 1896830.005788563
1527870600000, 12.204, 12.273, 12.174, 12.188, 2107778, 1724531.1390217969
1527872400000, 12.187, 12.216, 12.174, 12.184, 1337212, 1097058.8156600567
1527874200000, 12.187, 12.206, 12.13, 12.158, 653218, 536839.2867456493
1527876000000, 12.16, 12.2, 12.153, 12.176, 311190, 255576.1491697244
1527877800000, 12.18, 12.189, 12.167, 12.176, 843668, 693212.2607950629
1527879600000, 12.174, 12.196, 12.167, 12.173, 314704, 258416.21537220594
1527881400000, 12.17, 12.187, 12.08, 12.1, 721652, 595012.9503853285
1527883200000, 12.099, 12.146, 12.08, 12.144, 383884, 317013.8915724755
1527885000000, 12.144, 12.269, 12.114, 12.221, 736414, 602726.225263337
1527886800000, 12.223, 12.245, 12.167, 12.232, 230956, 189052.9640229519
1527888600000, 12.234, 12.246, 12.163, 12.197, 215648, 176816.18468183078
1527890400000, 12.198, 12.289, 12.182, 12.277, 490198, 400612.10432741785
1527892200000, 12.277, 12.289, 12.2, 12.21, 352348, 287912.08856508357
1527894000000, 12.212, 12.224, 12.13, 12.202, 663380, 544346.3312787927
1527895800000, 12.195, 12.43, 12.18, 12.308, 1405204, 1141341.955821832
